database_name	schema_name	function_name	function_type	return_type	parameters	parameter_types	varargs	macro_definition	has_side_effects	internal	description	function_oid
system	pg_catalog	has_language_privilege	macro		language|privilege			CAST('t' AS BOOLEAN)		true		2136
system	pg_catalog	has_language_privilege	macro		user|language|privilege			CAST('t' AS BOOLEAN)		true		2136
system	pg_catalog	has_schema_privilege	macro		user|schema|privilege			CAST('t' AS BOOLEAN)		true		2137
system	pg_catalog	has_schema_privilege	macro		schema|privilege			CAST('t' AS BOOLEAN)		true		2137
system	pg_catalog	has_sequence_privilege	macro		user|sequence|privilege			CAST('t' AS BOOLEAN)		true		2138
system	pg_catalog	has_sequence_privilege	macro		sequence|privilege			CAST('t' AS BOOLEAN)		true		2138
system	pg_catalog	has_server_privilege	macro		user|server|privilege			CAST('t' AS BOOLEAN)		true		2139
system	pg_catalog	has_server_privilege	macro		server|privilege			CAST('t' AS BOOLEAN)		true		2139
system	pg_catalog	has_table_privilege	macro		table|privilege			CAST('t' AS BOOLEAN)		true		2140
system	pg_catalog	has_table_privilege	macro		user|table|privilege			CAST('t' AS BOOLEAN)		true		2140
system	pg_catalog	has_tablespace_privilege	macro		tablespace|privilege			CAST('t' AS BOOLEAN)		true		2141
system	pg_catalog	has_tablespace_privilege	macro		user|tablespace|privilege			CAST('t' AS BOOLEAN)		true		2141
system	main	hash	scalar	UBIGINT	value	ANY	ANY		false	true	Returns a `UBIGINT` with the hash of the `value`. Note that this is not a cryptographic hash.	913
system	main	hex	scalar	VARCHAR	string	VARCHAR			false	true	Converts the `string` to hexadecimal representation.	915
system	main	hex	scalar	VARCHAR	value	BIGNUM			false	true	Converts the `value` to `VARCHAR` using hexadecimal representation.	915
system	main	hex	scalar	VARCHAR	blob	BLOB			false	true	Converts `blob` to `VARCHAR` using hexadecimal encoding.	915
system	main	hex	scalar	VARCHAR	value	BIGINT			false	true	Converts the `value` to `VARCHAR` using hexadecimal representation.	915
system	main	hex	scalar	VARCHAR	value	UBIGINT			false	true	Converts the `value` to `VARCHAR` using hexadecimal representation.	915
system	main	hex	scalar	VARCHAR	value	HUGEINT			false	true	Converts the `value` to `VARCHAR` using hexadecimal representation.	915
system	main	hex	scalar	VARCHAR	value	UHUGEINT			false	true	Converts the `value` to `VARCHAR` using hexadecimal representation.	915
system	main	histogram	aggregate	MAP	arg	ANY			false	true	Returns a LIST of STRUCTs with the fields bucket and count.	917
system	main	histogram	aggregate	MAP	arg|col1	ANY|ANY[]			false	true	Returns a LIST of STRUCTs with the fields bucket and count.	917
system	main	histogram	table_macro		source|col_name|bin_count|technique			SELECT CASE  WHEN (is_histogram_other_bin(bin)) THEN ('(other values)') WHEN ((((NOT (can_cast_implicitly(bin, CAST(NULL AS BIGINT)) OR can_cast_implicitly(bin, CAST(NULL AS "DOUBLE")) OR can_cast_implicitly(bin, CAST(NULL AS TIMESTAMP)))) AND (technique = 'auto')) OR (technique = 'sample'))) THEN (CAST(bin AS VARCHAR)) WHEN ((row_number() OVER () = 1)) THEN (concat('x <= ', CAST(bin AS VARCHAR))) ELSE concat(lag(CAST(bin AS VARCHAR)) OVER (), ' < x <= ', CAST(bin AS VARCHAR)) END AS bin, count, bar(count, 0, max(count) OVER ()) AS bar FROM histogram_values("source", col_name, bin_count := bin_count, technique := technique)		true		2115
system	main	histogram_exact	aggregate	MAP	arg|bins	ANY|ANY[]			false	true	Returns a LIST of STRUCTs with the fields bucket and count matching the buckets exactly.	919
system	main	histogram_values	table_macro		source|col_name|bin_count|technique			WITH bins AS (SELECT CASE  WHEN ((((NOT (can_cast_implicitly(min(col_name), CAST(NULL AS BIGINT)) OR can_cast_implicitly(min(col_name), CAST(NULL AS "DOUBLE")) OR can_cast_implicitly(min(col_name), CAST(NULL AS TIMESTAMP)))) AND (technique = 'auto')) OR (technique = 'sample'))) THEN (approx_top_k(col_name, bin_count)) WHEN ((technique = 'equi-height')) THEN (quantile(col_name, main.list_apply(generate_series(1, bin_count), (lambda x: (x / CAST(bin_count AS "DOUBLE")))))) WHEN ((technique = 'equi-width')) THEN (equi_width_bins(min(col_name), max(col_name), bin_count, CAST('f' AS BOOLEAN))) WHEN (((technique = 'equi-width-nice') OR (technique = 'auto'))) THEN (equi_width_bins(min(col_name), max(col_name), bin_count, CAST('t' AS BOOLEAN))) ELSE "error"(concat('Unrecognized technique ', technique)) END AS bins FROM query_table(CAST("source" AS VARCHAR)))SELECT unnest(map_keys(histogram)) AS bin, unnest(map_values(histogram)) AS count FROM (SELECT CASE  WHEN ((((NOT (can_cast_implicitly(min(col_name), CAST(NULL AS BIGINT)) OR can_cast_implicitly(min(col_name), CAST(NULL AS "DOUBLE")) OR can_cast_implicitly(min(col_name), CAST(NULL AS TIMESTAMP)))) AND (technique = 'auto')) OR (technique = 'sample'))) THEN (histogram_exact(col_name, bins)) ELSE histogram(col_name, bins) END AS histogram FROM query_table(CAST("source" AS VARCHAR)) , bins)		true		2114
system	main	hour	scalar	BIGINT	ts	DATE			false	true	Extract the hour component from a date or timestamp	1904
system	main	hour	scalar	BIGINT	ts	INTERVAL			false	true	Extract the hour component from a date or timestamp	1904
system	main	hour	scalar	BIGINT	ts	TIME			false	true	Extract the hour component from a date or timestamp	1904
system	main	hour	scalar	BIGINT	ts	TIMESTAMP			false	true	Extract the hour component from a date or timestamp	1904
system	main	hour	scalar	BIGINT	ts	TIME WITH TIME ZONE			false	true	Extract the hour component from a date or timestamp	1904
system	main	hour	scalar	BIGINT	ts	TIME_NS			false	true	Extract the hour component from a date or timestamp	1904
system	main	hour	scalar	BIGINT	ts	TIMESTAMP WITH TIME ZONE			false	true	Extract the hour component from a date or timestamp	1904
system	main	icu_calendar_names	table							true		1946
system	main	icu_collate_af	scalar	VARCHAR	col0	VARCHAR			false	true		1340
system	main	icu_collate_am	scalar	VARCHAR	col0	VARCHAR			false	true		1344
system	main	icu_collate_ar	scalar	VARCHAR	col0	VARCHAR			false	true		1348
system	main	icu_collate_ar_sa	scalar	VARCHAR	col0	VARCHAR			false	true		1352
system	main	icu_collate_as	scalar	VARCHAR	col0	VARCHAR			false	true		1356
system	main	icu_collate_az	scalar	VARCHAR	col0	VARCHAR			false	true		1360
system	main	icu_collate_be	scalar	VARCHAR	col0	VARCHAR			false	true		1364
system	main	icu_collate_bg	scalar	VARCHAR	col0	VARCHAR			false	true		1368
system	main	icu_collate_bn	scalar	VARCHAR	col0	VARCHAR			false	true		1372
system	main	icu_collate_bo	scalar	VARCHAR	col0	VARCHAR			false	true		1376
system	main	icu_collate_br	scalar	VARCHAR	col0	VARCHAR			false	true		1380
system	main	icu_collate_bs	scalar	VARCHAR	col0	VARCHAR			false	true		1384
system	main	icu_collate_ca	scalar	VARCHAR	col0	VARCHAR			false	true		1390
system	main	icu_collate_ceb	scalar	VARCHAR	col0	VARCHAR			false	true		1394
system	main	icu_collate_chr	scalar	VARCHAR	col0	VARCHAR			false	true		1398
system	main	icu_collate_cs	scalar	VARCHAR	col0	VARCHAR			false	true		1402
system	main	icu_collate_cy	scalar	VARCHAR	col0	VARCHAR			false	true		1406
system	main	icu_collate_da	scalar	VARCHAR	col0	VARCHAR			false	true		1410
system	main	icu_collate_de	scalar	VARCHAR	col0	VARCHAR			false	true		1414
system	main	icu_collate_de_at	scalar	VARCHAR	col0	VARCHAR			false	true		1418
system	main	icu_collate_dsb	scalar	VARCHAR	col0	VARCHAR			false	true		1422
system	main	icu_collate_dz	scalar	VARCHAR	col0	VARCHAR			false	true		1426
system	main	icu_collate_ee	scalar	VARCHAR	col0	VARCHAR			false	true		1430
system	main	icu_collate_el	scalar	VARCHAR	col0	VARCHAR			false	true		1434
system	main	icu_collate_en	scalar	VARCHAR	col0	VARCHAR			false	true		1438
system	main	icu_collate_en_us	scalar	VARCHAR	col0	VARCHAR			false	true		1442
system	main	icu_collate_eo	scalar	VARCHAR	col0	VARCHAR			false	true		1448
system	main	icu_collate_es	scalar	VARCHAR	col0	VARCHAR			false	true		1452
system	main	icu_collate_et	scalar	VARCHAR	col0	VARCHAR			false	true		1456
system	main	icu_collate_fa	scalar	VARCHAR	col0	VARCHAR			false	true		1460
system	main	icu_collate_fa_af	scalar	VARCHAR	col0	VARCHAR			false	true		1464
system	main	icu_collate_ff	scalar	VARCHAR	col0	VARCHAR			false	true		1468
system	main	icu_collate_fi	scalar	VARCHAR	col0	VARCHAR			false	true		1474
system	main	icu_collate_fil	scalar	VARCHAR	col0	VARCHAR			false	true		1478
system	main	icu_collate_fo	scalar	VARCHAR	col0	VARCHAR			false	true		1482
system	main	icu_collate_fr	scalar	VARCHAR	col0	VARCHAR			false	true		1486
system	main	icu_collate_fr_ca	scalar	VARCHAR	col0	VARCHAR			false	true		1490
system	main	icu_collate_fy	scalar	VARCHAR	col0	VARCHAR			false	true		1494
system	main	icu_collate_ga	scalar	VARCHAR	col0	VARCHAR			false	true		1498
system	main	icu_collate_gl	scalar	VARCHAR	col0	VARCHAR			false	true		1502
system	main	icu_collate_gu	scalar	VARCHAR	col0	VARCHAR			false	true		1506
system	main	icu_collate_ha	scalar	VARCHAR	col0	VARCHAR			false	true		1510
system	main	icu_collate_haw	scalar	VARCHAR	col0	VARCHAR			false	true		1514
system	main	icu_collate_he	scalar	VARCHAR	col0	VARCHAR			false	true		1518
system	main	icu_collate_he_il	scalar	VARCHAR	col0	VARCHAR			false	true		1522
system	main	icu_collate_hi	scalar	VARCHAR	col0	VARCHAR			false	true		1526
system	main	icu_collate_hr	scalar	VARCHAR	col0	VARCHAR			false	true		1530
system	main	icu_collate_hsb	scalar	VARCHAR	col0	VARCHAR			false	true		1534
system	main	icu_collate_hu	scalar	VARCHAR	col0	VARCHAR			false	true		1538
system	main	icu_collate_hy	scalar	VARCHAR	col0	VARCHAR			false	true		1542
system	main	icu_collate_id	scalar	VARCHAR	col0	VARCHAR			false	true		1546
system	main	icu_collate_id_id	scalar	VARCHAR	col0	VARCHAR			false	true		1550
system	main	icu_collate_ig	scalar	VARCHAR	col0	VARCHAR			false	true		1554
system	main	icu_collate_is	scalar	VARCHAR	col0	VARCHAR			false	true		1558
system	main	icu_collate_it	scalar	VARCHAR	col0	VARCHAR			false	true		1562
system	main	icu_collate_ja	scalar	VARCHAR	col0	VARCHAR			false	true		1566
system	main	icu_collate_ka	scalar	VARCHAR	col0	VARCHAR			false	true		1570
system	main	icu_collate_kk	scalar	VARCHAR	col0	VARCHAR			false	true		1574
system	main	icu_collate_kl	scalar	VARCHAR	col0	VARCHAR			false	true		1578
system	main	icu_collate_km	scalar	VARCHAR	col0	VARCHAR			false	true		1582
system	main	icu_collate_kn	scalar	VARCHAR	col0	VARCHAR			false	true		1586
system	main	icu_collate_ko	scalar	VARCHAR	col0	VARCHAR			false	true		1590
system	main	icu_collate_kok	scalar	VARCHAR	col0	VARCHAR			false	true		1594
system	main	icu_collate_ku	scalar	VARCHAR	col0	VARCHAR			false	true		1598
system	main	icu_collate_ky	scalar	VARCHAR	col0	VARCHAR			false	true		1602
system	main	icu_collate_lb	scalar	VARCHAR	col0	VARCHAR			false	true		1606
system	main	icu_collate_lkt	scalar	VARCHAR	col0	VARCHAR			false	true		1610
system	main	icu_collate_ln	scalar	VARCHAR	col0	VARCHAR			false	true		1614
system	main	icu_collate_lo	scalar	VARCHAR	col0	VARCHAR			false	true		1618
system	main	icu_collate_lt	scalar	VARCHAR	col0	VARCHAR			false	true		1622
system	main	icu_collate_lv	scalar	VARCHAR	col0	VARCHAR			false	true		1626
system	main	icu_collate_mk	scalar	VARCHAR	col0	VARCHAR			false	true		1630
system	main	icu_collate_ml	scalar	VARCHAR	col0	VARCHAR			false	true		1634
system	main	icu_collate_mn	scalar	VARCHAR	col0	VARCHAR			false	true		1638
system	main	icu_collate_mr	scalar	VARCHAR	col0	VARCHAR			false	true		1642
system	main	icu_collate_ms	scalar	VARCHAR	col0	VARCHAR			false	true		1646
system	main	icu_collate_mt	scalar	VARCHAR	col0	VARCHAR			false	true		1650
system	main	icu_collate_my	scalar	VARCHAR	col0	VARCHAR			false	true		1654
system	main	icu_collate_nb	scalar	VARCHAR	col0	VARCHAR			false	true		1658
system	main	icu_collate_nb_no	scalar	VARCHAR	col0	VARCHAR			false	true		1662
system	main	icu_collate_ne	scalar	VARCHAR	col0	VARCHAR			false	true		1666
system	main	icu_collate_nl	scalar	VARCHAR	col0	VARCHAR			false	true		1670
system	main	icu_collate_nn	scalar	VARCHAR	col0	VARCHAR			false	true		1674
system	main	icu_collate_noaccent	scalar	VARCHAR	col0	VARCHAR			false	true		1880
system	main	icu_collate_om	scalar	VARCHAR	col0	VARCHAR			false	true		1678
system	main	icu_collate_or	scalar	VARCHAR	col0	VARCHAR			false	true		1682
system	main	icu_collate_pa	scalar	VARCHAR	col0	VARCHAR			false	true		1686
system	main	icu_collate_pa_in	scalar	VARCHAR	col0	VARCHAR			false	true		1692
system	main	icu_collate_pl	scalar	VARCHAR	col0	VARCHAR			false	true		1696
system	main	icu_collate_ps	scalar	VARCHAR	col0	VARCHAR			false	true		1700
system	main	icu_collate_pt	scalar	VARCHAR	col0	VARCHAR			false	true		1704
system	main	icu_collate_ro	scalar	VARCHAR	col0	VARCHAR			false	true		1708
system	main	icu_collate_ru	scalar	VARCHAR	col0	VARCHAR			false	true		1712
system	main	icu_collate_sa	scalar	VARCHAR	col0	VARCHAR			false	true		1716
system	main	icu_collate_se	scalar	VARCHAR	col0	VARCHAR			false	true		1720
system	main	icu_collate_si	scalar	VARCHAR	col0	VARCHAR			false	true		1724
system	main	icu_collate_sk	scalar	VARCHAR	col0	VARCHAR			false	true		1728
system	main	icu_collate_sl	scalar	VARCHAR	col0	VARCHAR			false	true		1732
system	main	icu_collate_smn	scalar	VARCHAR	col0	VARCHAR			false	true		1736
system	main	icu_collate_sq	scalar	VARCHAR	col0	VARCHAR			false	true		1740
system	main	icu_collate_sr	scalar	VARCHAR	col0	VARCHAR			false	true		1744
system	main	icu_collate_sr_ba	scalar	VARCHAR	col0	VARCHAR			false	true		1750
system	main	icu_collate_sr_me	scalar	VARCHAR	col0	VARCHAR			false	true		1754
system	main	icu_collate_sr_rs	scalar	VARCHAR	col0	VARCHAR			false	true		1758
system	main	icu_collate_sv	scalar	VARCHAR	col0	VARCHAR			false	true		1768
system	main	icu_collate_sw	scalar	VARCHAR	col0	VARCHAR			false	true		1772
system	main	icu_collate_ta	scalar	VARCHAR	col0	VARCHAR			false	true		1776
system	main	icu_collate_te	scalar	VARCHAR	col0	VARCHAR			false	true		1780
system	main	icu_collate_th	scalar	VARCHAR	col0	VARCHAR			false	true		1784
system	main	icu_collate_tk	scalar	VARCHAR	col0	VARCHAR			false	true		1788
system	main	icu_collate_to	scalar	VARCHAR	col0	VARCHAR			false	true		1792
system	main	icu_collate_tr	scalar	VARCHAR	col0	VARCHAR			false	true		1796
system	main	icu_collate_ug	scalar	VARCHAR	col0	VARCHAR			false	true		1800
system	main	icu_collate_uk	scalar	VARCHAR	col0	VARCHAR			false	true		1804
system	main	icu_collate_ur	scalar	VARCHAR	col0	VARCHAR			false	true		1808
system	main	icu_collate_uz	scalar	VARCHAR	col0	VARCHAR			false	true		1812
system	main	icu_collate_vi	scalar	VARCHAR	col0	VARCHAR			false	true		1816
system	main	icu_collate_wae	scalar	VARCHAR	col0	VARCHAR			false	true		1820
